"sim","N_stable","N_inc","N_dec","lambda","base_col"
1,2,22,4,0.5,0.8
2,126,2,35,0.5,0.8
3,2,2,118,0.5,0.8
4,2,4,2,0.5,0.8
5,61,2,72,0.5,0.8
6,114,168,70,0.5,0.8
7,145,35,2,0.5,0.8
8,43,85,108,0.5,0.8
9,2,2,2,0.5,0.8
10,2,115,2,0.5,0.8
11,44,2,2,0.5,0.8
12,2,2,2,0.5,0.8
13,119,133,2,0.5,0.8
14,2,2,25,0.5,0.8
15,102,33,2,0.5,0.8
16,130,110,242,0.5,0.8
17,2,2,88,0.5,0.8
18,2,21,2,0.5,0.8
19,2,2,2,0.5,0.8
20,66,2,2,0.5,0.8
21,2,2,2,0.5,0.8
22,14,2,2,0.5,0.8
23,19,2,2,0.5,0.8
24,2,12,24,0.5,0.8
25,18,2,2,0.5,0.8
26,2,103,18,0.5,0.8
27,2,164,2,0.5,0.8
28,42,2,40,0.5,0.8
29,28,154,2,0.5,0.8
30,2,2,2,0.5,0.8
31,2,122,2,0.5,0.8
32,61,2,29,0.5,0.8
33,45,2,59,0.5,0.8
34,2,2,160,0.5,0.8
35,112,33,2,0.5,0.8
36,3,24,2,0.5,0.8
37,3,53,2,0.5,0.8
38,2,43,2,0.5,0.8
39,2,2,2,0.5,0.8
40,173,10,2,0.5,0.8
41,22,2,8,0.5,0.8
42,55,21,35,0.5,0.8
43,2,34,48,0.5,0.8
44,2,62,116,0.5,0.8
45,2,2,2,0.5,0.8
46,2,243,2,0.5,0.8
47,2,2,5,0.5,0.8
48,2,2,2,0.5,0.8
49,42,131,4,0.5,0.8
50,2,2,2,0.5,0.8
51,2,2,2,0.5,0.8
52,2,31,2,0.5,0.8
53,2,45,2,0.5,0.8
54,17,3,2,0.5,0.8
55,30,8,182,0.5,0.8
56,2,2,10,0.5,0.8
57,2,2,3,0.5,0.8
58,2,2,34,0.5,0.8
59,2,2,62,0.5,0.8
60,2,2,3,0.5,0.8
61,29,2,88,0.5,0.8
62,18,84,212,0.5,0.8
63,2,16,2,0.5,0.8
64,2,4,2,0.5,0.8
65,68,2,2,0.5,0.8
66,2,57,45,0.5,0.8
67,137,2,2,0.5,0.8
